Chromosome	tid	Strand	start_codon	ORF_start	ORF_end	ORF_length	Start	End	ORF_type
Chr5	AT5G37380.6	-	ATG	296	371	75	14818889	14818964	uORF
Chr5	AT5G36700.1	-	ATG	1364	1439	75	14421758	14421833	dORF
Chr5	AT5G27350.1	+	ATG	175	250	75	9648682	9648757	uORF
Chr4	AT4G37310.1	-	ATG	1902	1977	75	17556002	17556077	dORF
Chr4	AT4G32850.17	+	ATG	3433	3508	75	15854865	15854940	dORF
Chr1	AT1G04340.1	-	ATG	965	1040	75	1162908	1162983	dORF
Chr5	AT5G23890.2	+	ATG	3111	3186	75	8063043	8063118	dORF
Chr5	AT5G67110.3	-	ATG	724	799	75	26785144	26785219	dORF
Chr1	AT1G06710.2	-	ATG	3987	4062	75	2056032	2056107	dORF
Chr5	AT5G57090.1	+	ATG	2510	2585	75	23104773	23104848	dORF
Chr1	AT1G20920.5	+	ATG	3823	3898	75	7289470	7289545	dORF
Chr1	AT1G22620.1	-	ATG	5493	5568	75	7995261	7995336	dORF
Chr3	AT3G24929.1	+	ATG	1661	1736	75	9106691	9106766	dORF
Chr1	AT1G28180.2	-	ATG	163	238	75	9844323	9844398	uORF
Chr1	AT1G28180.1	-	ATG	163	238	75	9844323	9844398	uORF
Chr1	AT1G28150.2	-	ATG	148	223	75	9835884	9836062	uORF
Chr4	AT4G19120.1	-	ATG	32	107	75	10464199	10464274	uORF
Chr2	AT2G44930.1	-	ATG	1678	1753	75	18529575	18529650	dORF
Chr2	AT2G32470.1	+	ATG	1403	1478	75	13788574	13788649	dORF
Chr1	AT1G74250.1	+	ATG	2070	2145	75	27922504	27922579	dORF
Chr5	AT5G42250.1	+	ATG	1463	1538	75	16897502	16897577	dORF
Chr4	AT4G25210.1	+	ATG	65	140	75	12918286	12918361	uORF
Chr4	AT4G25480.1	-	ATG	1237	1312	75	13018088	13018163	dORF
Chr1	AT1G53890.1	+	ATG	1537	1612	75	20126447	20126522	dORF
Chr2	AT2G33460.1	-	ATG	1000	1075	75	14174492	14174567	dORF
Chr5	AT5G23890.1	+	ATG	3088	3163	75	8063043	8063118	dORF
Chr4	AT4G34600.1	+	ATG	476	551	75	16529960	16530035	dORF
Chr3	AT3G48140.1	+	ATG	585	660	75	17779428	17779503	dORF
Chr4	AT4G34600.2	+	ATG	628	703	75	16529960	16530035	dORF
Chr5	AT5G56890.1	-	ATG	4020	4095	75	23010503	23010578	dORF
Chr3	AT3G16470.1	-	ATG	1602	1677	75	5595839	5595914	dORF
Chr5	AT5G14770.2	-	ATG	3222	3297	75	4772334	4772409	dORF
Chr3	AT3G20080.1	+	ATG	1682	1757	75	7010534	7010609	dORF
Chr5	AT5G23400.1	+	ATG	2192	2267	75	7882463	7882538	dORF
Chr5	AT5G42420.1	+	ATG	1223	1298	75	16970231	16970306	dORF
Chr2	AT2G26830.1	+	ATG	1499	1574	75	11446974	11447049	dORF
Chr5	AT5G64550.1	-	ATG	206	281	75	25803779	25803854	uORF
Chr5	AT5G24760.4	-	ATG	1860	1935	75	8494944	8495019	dORF
Chr1	AT1G63630.1	+	ATG	1110	1185	75	23588274	23588349	dORF
Chr3	AT3G24982.1	-	ATG	3813	3888	75	9106050	9106125	dORF
Chr3	AT3G10760.1	+	ATG	1860	1935	75	3371416	3371491	dORF
Chr4	AT4G19420.2	-	ATG	539	614	75	10591019	10591094	uORF
Chr2	AT2G26660.1	+	ATG	20	95	75	11338771	11338846	uORF
Chr4	AT4G19420.3	-	ATG	452	527	75	10591019	10591094	uORF
Chr2	AT2G17695.1	-	ATG	1932	2007	75	7682995	7683070	dORF
Chr4	AT4G32850.16	+	ATG	3472	3547	75	15854865	15854940	dORF
Chr1	AT1G20920.7	+	ATG	4025	4100	75	7289470	7289545	dORF
Chr1	AT1G51660.1	+	ATG	1709	1784	75	19156031	19156106	dORF
Chr2	AT2G33370.2	-	ATG	608	683	75	14143617	14143692	dORF
Chr2	AT2G28250.2	+	ATG	2523	2598	75	12046515	12046590	dORF
Chr1	AT1G33720.3	-	ATG	1539	1614	75	12222494	12222569	uORF
Chr1	AT1G43190.1	-	ATG	1729	1804	75	16275174	16275249	dORF
Chr3	AT3G24929.1	+	ATG	922	997	75	9105952	9106027	dORF
Chr1	AT1G04390.1	-	ATG	3150	3225	75	1179550	1179625	dORF
Chr4	AT4G39100.2	-	ATG	1343	1418	75	18217736	18217811	dORF
Chr4	AT4G02430.3	+	ATG	1848	1923	75	1072131	1072206	dORF
Chr1	AT1G43190.3	-	ATG	1603	1678	75	16275174	16275249	dORF
Chr2	AT2G48060.3	-	ATG	7900	7975	75	19651360	19651435	dORF
Chr2	AT2G35280.1	-	ATG	517	592	75	14859608	14859683	dORF
Chr5	AT5G59040.1	+	ATG	601	676	75	23837225	23837300	dORF
Chr1	AT1G33720.2	-	ATG	1539	1614	75	12222494	12222569	uORF
Chr3	AT3G58580.1	-	ATG	2401	2476	75	21660599	21660674	dORF
Chr2	AT2G03060.5	+	ATG	1670	1745	75	903881	903956	dORF
Chr4	AT4G19420.1	-	ATG	539	614	75	10591019	10591094	uORF
Chr1	AT1G65700.1	-	ATG	617	692	75	24434375	24434450	dORF
Chr5	AT5G24270.3	-	ATG	1447	1522	75	8241835	8241910	uORF
Chr2	AT2G33400.1	-	ATG	1086	1161	75	14153165	14153240	dORF
Chr1	AT1G20780.2	+	ATG	384	459	75	7217442	7217517	uORF
Chr3	AT3G63430.1	+	ATG	124	199	75	23420268	23420343	uORF
Chr3	AT3G63430.2	+	ATG	124	199	75	23420268	23420343	uORF
Chr5	AT5G60450.2	-	ATG	3014	3089	75	24308360	24308435	dORF
Chr1	AT1G53890.4	+	ATG	1630	1705	75	20126447	20126522	dORF
Chr2	AT2G17305.1	+	ATG	887	962	75	7528924	7528999	dORF
Chr5	AT5G07380.1	+	ATG	2118	2193	75	2335938	2336013	dORF
Chr1	AT1G53400.1	+	ATG	85	160	75	19924744	19924819	uORF
Chr4	AT4G32850.6	+	ATG	3154	3229	75	15854865	15854940	dORF
Chr1	AT1G62690.2	-	ATG	560	635	75	23210485	23210560	dORF
Chr5	AT5G19950.1	-	ATG	1409	1484	75	6741081	6741156	dORF
Chr1	AT1G62690.1	-	ATG	521	596	75	23210485	23210560	dORF
Chr5	AT5G23830.1	+	ATG	652	727	75	8034732	8034807	dORF
Chr3	AT3G14172.2	-	ATG	4320	4395	75	4698668	4698743	dORF
Chr3	AT3G24929.4	+	ATG	922	997	75	9106691	9106766	dORF
Chr1	AT1G20620.4	+	ATG	2779	2854	75	7146434	7146509	dORF
Chr2	AT2G03060.3	+	ATG	1646	1721	75	903881	903956	dORF
Chr5	AT5G19930.1	-	ATG	1201	1276	75	6737553	6737628	dORF
Chr3	AT3G24929.2	+	ATG	793	868	75	9105952	9106027	dORF
Chr5	AT5G23830.2	+	ATG	570	645	75	8034732	8034807	dORF
Chr1	AT1G29070.1	+	ATG	726	801	75	10151314	10151389	dORF
Chr2	AT2G47400.1	+	ATG	573	648	75	19447302	19447377	dORF
Chr1	AT1G62820.1	-	ATG	1016	1091	75	23263308	23263383	dORF
Chr4	AT4G34290.1	+	ATG	675	750	75	16412270	16412345	dORF
Chr5	AT5G61090.1	-	ATG	0	75	75	24577639	24577714	uORF
Chr1	AT1G20920.2	+	ATG	4131	4206	75	7289470	7289545	dORF
Chr1	AT1G27660.1	+	ATG	62	137	75	9621459	9621534	uORF
Chr1	AT1G70200.1	-	ATG	1922	1997	75	26432320	26432395	dORF
Chr3	AT3G16470.3	-	ATG	1536	1611	75	5595839	5595914	dORF
Chr2	AT2G45590.1	+	ATG	17	92	75	18786006	18786081	uORF
Chr1	AT1G59171.1	+	ATG	370	445	75	21821393	21821468	uORF
Chr5	AT5G07380.3	+	ATG	2030	2105	75	2335938	2336013	dORF
Chr1	AT1G20920.3	+	ATG	4350	4425	75	7289470	7289545	dORF
Chr4	AT4G22850.2	+	ATG	1094	1169	75	11996128	11996203	dORF
Chr2	AT2G34500.1	-	ATG	2099	2174	75	14539443	14539518	dORF
Chr5	AT5G19950.3	-	ATG	1403	1478	75	6741081	6741156	dORF
Chr4	AT4G12290.1	+	ATG	2787	2862	75	7307085	7307160	dORF
Chr5	AT5G24760.1	-	ATG	1494	1569	75	8494944	8495019	dORF
Chr2	AT2G45720.1	+	ATG	30	105	75	18833115	18833190	uORF
Chr5	AT5G07380.2	+	ATG	2068	2143	75	2335938	2336013	dORF
Chr4	AT4G00130.1	+	ATG	8	83	75	48121	48196	uORF
Chr1	AT1G06710.16	-	ATG	3843	3918	75	2056032	2056107	dORF
Chr5	AT5G37380.7	-	ATG	253	328	75	14818889	14818964	uORF
Chr2	AT2G17550.2	-	ATG	3209	3284	75	7634273	7634348	dORF
Chr1	AT1G14380.1	-	ATG	2373	2448	75	4918083	4918158	dORF
Chr4	AT4G39140.4	-	ATG	1849	1924	75	18229207	18229282	dORF
Chr3	AT3G47540.1	+	ATG	10	85	75	17520967	17521042	uORF
Chr1	AT1G14380.2	-	ATG	2394	2469	75	4918083	4918158	dORF
Chr1	AT1G52530.1	+	ATG	89	164	75	19568676	19568751	uORF
Chr2	AT2G12400.1	-	ATG	120	195	75	5008247	5008322	uORF
Chr1	AT1G14380.3	-	ATG	2235	2310	75	4918083	4918158	dORF
Chr1	AT1G12920.1	-	ATG	1468	1543	75	4396460	4396535	dORF
Chr3	AT3G14172.1	-	ATG	4543	4618	75	4698668	4698743	dORF
Chr2	AT2G03060.4	+	ATG	1951	2026	75	903881	903956	dORF
Chr1	AT1G29000.1	+	ATG	1165	1240	75	10114355	10114430	dORF
Chr3	AT3G29290.3	+	ATG	2156	2231	75	11240354	11240429	dORF
Chr4	AT4G32850.4	+	ATG	3671	3746	75	15854865	15854940	dORF
Chr4	AT4G32850.5	+	ATG	3175	3250	75	15854865	15854940	dORF
Chr2	AT2G17550.1	-	ATG	3106	3181	75	7634273	7634348	dORF
Chr1	AT1G33050.5	-	ATG	27	102	75	11971430	11971505	uORF
Chr1	AT1G20620.2	+	ATG	1894	1969	75	7146434	7146509	dORF
Chr5	AT5G24750.1	-	ATG	1757	1832	75	8490694	8490769	dORF
Chr1	AT1G20920.4	+	ATG	4118	4193	75	7289470	7289545	dORF
Chr1	AT1G33050.2	-	ATG	27	102	75	11971430	11971505	uORF
Chr3	AT3G56550.1	-	ATG	1914	1989	75	20952251	20952326	dORF
Chr2	AT2G34680.1	-	ATG	5564	5639	75	14616799	14616874	dORF
Chr1	AT1G33050.3	-	ATG	27	102	75	11971430	11971505	uORF
Chr1	AT1G33050.4	-	ATG	27	102	75	11971430	11971505	uORF
Chr2	AT2G27130.1	+	ATG	162	237	75	11595237	11595312	uORF
Chr3	AT3G49970.1	-	ATG	1947	2022	75	18527133	18527208	dORF
Chr2	AT2G34680.2	-	ATG	5753	5828	75	14616799	14616874	dORF
Chr4	AT4G00080.1	+	ATG	88	163	75	32835	32910	uORF
Chr1	AT1G04580.1	-	ATG	273	348	75	1257545	1257620	uORF
Chr5	AT5G37380.7	-	ATG	632	707	75	14818510	14818585	uORF
Chr2	AT2G46540.1	-	ATG	362	437	75	19110603	19110678	dORF
Chr1	AT1G29000.2	+	ATG	994	1069	75	10114355	10114430	dORF
Chr5	AT5G49650.1	+	ATG	2146	2221	75	20155876	20155951	dORF
Chr5	AT5G43350.1	-	ATG	1869	1944	75	17399836	17399911	dORF
Chr5	AT5G28030.4	-	ATG	157	232	75	10032446	10032521	uORF
Chr5	AT5G64840.1	-	ATG	2717	2792	75	25916803	25916878	dORF
Chr5	AT5G54430.1	-	ATG	961	1036	75	22097323	22097398	dORF
Chr3	AT3G23600.1	+	ATG	1182	1257	75	8475911	8475986	dORF
Chr1	AT1G55820.1	+	ATG	1820	1895	75	20867452	20867527	dORF
Chr5	AT5G28080.1	-	ATG	111	186	75	10092500	10092575	uORF
Chr1	AT1G61700.1	+	ATG	435	510	75	22788238	22788313	dORF
Chr2	AT2G15170.1	+	ATG	669	744	75	6588238	6588313	dORF
Chr1	AT1G61770.1	+	ATG	1029	1104	75	22812387	22812462	dORF
Chr1	AT1G05805.1	+	ATG	1716	1791	75	1747655	1747730	dORF
Chr3	AT3G45240.1	-	ATG	371	446	75	16573294	16573369	uORF
Chr1	AT1G73910.1	+	ATG	758	833	75	27790422	27790497	dORF
Chr1	AT1G17950.1	+	ATG	114	189	75	6177594	6177669	uORF
Chr1	AT1G03290.1	+	ATG	3625	3700	75	812455	812530	dORF
Chr5	AT5G28030.2	-	ATG	226	301	75	10032446	10032521	uORF
Chr2	AT2G38780.6	+	ATG	2640	2715	75	16215250	16215325	dORF
Chr5	AT5G15730.3	+	ATG	170	245	75	5130996	5131071	uORF
Chr5	AT5G33290.1	+	ATG	1804	1879	75	12561856	12561931	dORF
Chr1	AT1G63810.2	-	ATG	3705	3780	75	23669478	23669553	dORF
Chr4	AT4G01280.1	+	ATG	1832	1907	75	537687	537762	dORF
Chr1	AT1G63810.1	-	ATG	3476	3551	75	23669478	23669553	dORF
Chr5	AT5G28030.3	-	ATG	157	232	75	10032446	10032521	uORF
Chr4	AT4G31530.1	+	ATG	1046	1121	75	15284084	15284159	dORF
Chr1	AT1G52800.1	+	ATG	1018	1093	75	19665414	19665489	dORF
Chr2	AT2G15220.1	+	ATG	855	930	75	6609415	6609490	dORF
Chr4	AT4G07990.3	-	ATG	988	1063	75	4825541	4825616	dORF
Chr3	AT3G01220.1	+	ATG	1299	1374	75	75441	75516	dORF
Chr3	AT3G52700.1	-	ATG	774	849	75	19532217	19532292	dORF
Chr4	AT4G16540.2	-	ATG	1349	1424	75	9314776	9314851	dORF
Chr3	AT3G57330.1	-	ATG	3867	3942	75	21211251	21211326	dORF
Chr4	AT4G31530.1	+	ATG	4263	4338	75	15287301	15287376	dORF
Chr5	AT5G01260.3	+	ATG	1375	1450	75	107186	107261	dORF
Chr4	AT4G31530.2	+	ATG	1088	1163	75	15284084	15284159	dORF
Chr3	AT3G24630.2	+	ATG	0	75	75	8987834	8987909	uORF
Chr1	AT1G20650.1	-	ATG	1761	1836	75	7158299	7158374	dORF
Chr3	AT3G57230.1	+	ATG	169	244	75	21177450	21177525	uORF
Chr3	AT3G01150.4	+	ATG	1482	1557	75	54381	54456	dORF
Chr1	AT1G53590.1	+	ATG	2620	2695	75	20000140	20000215	dORF
Chr5	AT5G01260.2	+	ATG	1398	1473	75	107186	107261	dORF
Chr3	AT3G57230.2	+	ATG	169	244	75	21177450	21177525	uORF
Chr1	AT1G74120.1	-	ATG	1613	1688	75	27871644	27871719	dORF
Chr4	AT4G29510.1	+	ATG	1453	1528	75	14493915	14493990	dORF
Chr5	AT5G25590.1	-	ATG	20	95	75	8909968	8910043	uORF
Chr3	AT3G56860.4	-	ATG	2245	2320	75	21048974	21049049	dORF
Chr3	AT3G51895.2	-	ATG	2339	2414	75	19251310	19251385	dORF
Chr4	AT4G01960.2	-	ATG	1583	1658	75	851161	851236	dORF
Chr3	AT3G56860.4	-	ATG	2261	2336	75	21048958	21049033	dORF
Chr1	AT1G29535.3	-	ATG	288	363	75	10328138	10328213	dORF
Chr5	AT5G12043.1	-	ATG	224	299	75	3888595	3888670	dORF
Chr5	AT5G46980.1	-	ATG	584	659	75	19065348	19065423	dORF
Chr3	AT3G02930.1	+	ATG	76	151	75	654854	654929	uORF
Chr3	AT3G01210.1	+	ATG	1080	1155	75	73198	73273	dORF
Chr3	AT3G01210.2	+	ATG	846	921	75	73198	73273	dORF
Chr2	AT2G47940.2	-	ATG	2199	2274	75	19618005	19618080	dORF
Chr1	AT1G75870.1	+	ATG	941	1016	75	28487254	28487329	dORF
Chr1	AT1G72990.1	-	ATG	2532	2607	75	27457285	27457360	dORF
Chr5	AT5G25900.1	+	ATG	1848	1923	75	9038340	9038415	dORF
Chr1	AT1G24240.1	+	ATG	883	958	75	8588088	8588163	dORF
Chr3	AT3G15790.1	+	ATG	922	997	75	5344457	5344532	dORF
Chr1	AT1G03290.4	+	ATG	3682	3757	75	812455	812530	dORF
Chr3	AT3G56860.5	-	ATG	2097	2172	75	21048958	21049033	dORF
Chr1	AT1G24240.2	+	ATG	969	1044	75	8588088	8588163	dORF
Chr1	AT1G48130.1	+	ATG	933	1008	75	17781601	17781676	dORF
Chr5	AT5G50950.3	+	ATG	1417	1492	75	20733735	20733810	dORF
Chr3	AT3G56860.5	-	ATG	2081	2156	75	21048974	21049049	dORF
Chr5	AT5G26030.1	+	ATG	1964	2039	75	9099091	9099166	dORF
Chr5	AT5G26030.2	+	ATG	1882	1957	75	9099091	9099166	dORF
Chr5	AT5G50960.1	+	ATG	1243	1318	75	20735883	20735958	dORF
Chr3	AT3G57030.1	-	ATG	1755	1830	75	21101462	21101537	dORF
Chr5	AT5G18230.1	-	ATG	2815	2890	75	6021519	6021594	dORF
Chr1	AT1G03365.1	+	ATG	2790	2865	75	830291	830366	dORF
Chr1	AT1G05750.2	+	ATG	1799	1874	75	1723307	1723895	dORF
Chr1	AT1G03365.2	+	ATG	3185	3260	75	830291	830366	dORF
Chr5	AT5G16230.1	+	ATG	111	186	75	5303015	5303090	uORF
Chr5	AT5G02080.2	+	ATG	1353	1428	75	411649	411724	dORF
Chr1	AT1G29290.1	+	ATG	382	457	75	10244834	10244909	uORF
Chr3	AT3G15790.2	+	ATG	1158	1233	75	5344457	5344532	dORF
Chr1	AT1G72990.3	-	ATG	2540	2615	75	27457285	27457360	dORF
Chr1	AT1G29535.4	-	ATG	269	344	75	10328138	10328213	dORF
Chr1	AT1G15720.1	+	ATG	1308	1383	75	5407332	5407407	dORF
Chr5	AT5G58140.2	+	ATG	5155	5230	75	23531748	23531823	dORF
Chr1	AT1G72990.4	-	ATG	2397	2472	75	27457285	27457360	dORF
Chr1	AT1G15740.1	+	ATG	1926	2001	75	5414550	5414625	dORF
Chr5	AT5G50950.2	+	ATG	1855	1930	75	20733735	20733810	dORF
Chr1	AT1G72990.2	-	ATG	2545	2620	75	27457285	27457360	dORF
Chr3	AT3G15790.3	+	ATG	1058	1133	75	5344457	5344532	dORF
Chr4	AT4G01960.1	-	ATG	1328	1403	75	851161	851236	dORF
Chr2	AT2G04940.1	-	ATG	1670	1745	75	1736418	1736493	dORF
Chr1	AT1G03290.2	+	ATG	3781	3856	75	812455	812530	dORF
Chr5	AT5G24120.1	-	ATG	2000	2075	75	8157493	8157568	dORF
Chr1	AT1G24310.1	+	ATG	1450	1525	75	8626317	8626392	dORF
Chr1	AT1G14690.1	-	ATG	188	263	75	5055036	5055111	uORF
Chr1	AT1G24310.1	+	ATG	1369	1444	75	8626236	8626311	dORF
Chr5	AT5G28020.1	-	ATG	148	223	75	10028312	10028387	uORF
Chr2	AT2G01850.1	+	ATG	1227	1302	75	387160	387235	dORF
Chr2	AT2G12646.1	-	ATG	1133	1208	75	5167022	5167097	dORF
Chr1	AT1G78950.2	-	ATG	2649	2724	75	29684240	29684315	dORF
Chr1	AT1G73200.1	-	ATG	2700	2775	75	27523263	27523338	dORF
Chr3	AT3G57230.3	+	ATG	86	161	75	21177450	21177525	uORF
Chr4	AT4G31580.1	+	ATG	924	999	75	15308149	15308224	dORF
Chr5	AT5G11960.1	-	ATG	1144	1219	75	3858733	3858808	dORF
Chr5	AT5G54430.2	-	ATG	2143	2218	75	22097323	22097398	dORF
Chr4	AT4G29810.1	-	ATG	59	134	75	14595250	14595325	uORF
Chr5	AT5G11960.1	-	ATG	1430	1505	75	3858447	3858522	dORF
Chr5	AT5G25450.1	+	ATG	886	961	75	8858247	8858322	dORF
Chr5	AT5G25450.2	+	ATG	758	833	75	8858247	8858322	dORF
Chr2	AT2G30440.1	+	ATG	1742	1817	75	12975184	12975259	dORF
Chr2	AT2G38780.3	+	ATG	2743	2818	75	16215250	16215325	dORF
Chr5	AT5G04900.1	+	ATG	1145	1220	75	1437240	1437315	dORF
Chr4	AT4G07990.2	-	ATG	914	989	75	4825541	4825616	dORF
Chr5	AT5G53580.1	-	ATG	1231	1306	75	21765100	21765175	dORF
Chr1	AT1G17940.1	-	ATG	1603	1678	75	6169447	6169522	dORF
Chr1	AT1G17940.2	-	ATG	1873	1948	75	6169447	6169522	dORF
Chr3	AT3G56860.3	-	ATG	2359	2434	75	21048958	21049033	dORF
Chr4	AT4G29990.1	-	ATG	45	120	75	14669910	14669985	uORF
Chr4	AT4G24620.1	-	ATG	2206	2281	75	12708747	12708822	dORF
Chr3	AT3G56860.3	-	ATG	2343	2418	75	21048974	21049049	dORF
Chr2	AT2G23950.2	-	ATG	2542	2617	75	10187007	10187082	dORF
Chr1	AT1G20880.2	-	ATG	1685	1760	75	7262467	7262542	dORF
Chr5	AT5G25100.2	-	ATG	15	90	75	8651086	8651161	uORF
Chr4	AT4G39850.4	+	ATG	4871	4946	75	18496836	18496911	dORF
Chr3	AT3G56860.2	-	ATG	2834	2909	75	21048958	21049033	dORF
Chr1	AT1G02720.2	+	ATG	1618	1693	75	593443	593518	dORF
Chr4	AT4G39850.2	+	ATG	4507	4582	75	18496836	18496911	dORF
Chr3	AT3G56270.1	+	ATG	1641	1716	75	20871934	20872009	dORF
Chr2	AT2G23950.1	-	ATG	2549	2624	75	10187007	10187082	dORF
Chr3	AT3G46520.1	+	ATG	1460	1535	75	17130165	17130240	dORF
Chr2	AT2G04360.4	-	ATG	1100	1175	75	1519478	1519553	dORF
Chr3	AT3G18490.1	-	ATG	2083	2158	75	6348674	6348749	dORF
Chr3	AT3G51780.1	-	ATG	1385	1460	75	19206848	19206923	dORF
Chr5	AT5G08560.3	-	ATG	2046	2121	75	2770980	2771055	dORF
Chr3	AT3G18730.1	-	ATG	23	98	75	6453103	6453178	uORF
Chr4	AT4G00850.2	+	ATG	1190	1265	75	359094	359169	dORF
Chr4	AT4G39850.3	+	ATG	4552	4627	75	18496836	18496911	dORF
Chr2	AT2G04360.1	-	ATG	1147	1222	75	1519478	1519553	dORF
Chr3	AT3G24160.1	+	ATG	1423	1498	75	8729166	8729241	dORF
Chr2	AT2G04360.2	-	ATG	1270	1345	75	1519478	1519553	dORF
Chr2	AT2G37740.1	-	ATG	1090	1165	75	15827619	15827694	dORF
Chr1	AT1G05320.9	+	ATG	146	221	75	1554630	1554705	uORF
Chr2	AT2G04360.3	-	ATG	1213	1288	75	1519478	1519553	dORF
Chr5	AT5G53480.1	+	ATG	3584	3659	75	21717434	21717509	dORF
Chr5	AT5G37370.5	-	ATG	2352	2427	75	14812704	14812779	dORF
Chr4	AT4G01960.3	-	ATG	1380	1455	75	851161	851236	dORF
Chr4	AT4G29990.2	-	ATG	45	120	75	14669910	14669985	uORF
Chr3	AT3G08990.3	+	ATG	453	528	75	2744713	2744788	dORF
Chr5	AT5G28080.3	-	ATG	146	221	75	10092500	10092575	uORF
Chr4	AT4G14400.1	+	ATG	2463	2538	75	8298430	8298505	dORF
Chr3	AT3G57330.2	-	ATG	3612	3687	75	21211251	21211326	dORF
Chr5	AT5G57450.2	-	ATG	1076	1151	75	23273825	23273900	dORF
Chr3	AT3G01150.1	+	ATG	1473	1548	75	54381	54456	dORF
Chr1	AT1G06050.1	-	ATG	1341	1416	75	1830482	1830557	dORF
Chr5	AT5G35320.1	+	ATG	992	1067	75	13523311	13523386	dORF
Chr4	AT4G21790.1	+	ATG	1427	1502	75	11572314	11572389	dORF
Chr4	AT4G29380.2	+	ATG	4429	4504	75	14465187	14465262	dORF
Chr5	AT5G37370.4	-	ATG	1409	1484	75	14812704	14812779	dORF
Chr2	AT2G37710.1	-	ATG	2275	2350	75	15814738	15814813	dORF
Chr4	AT4G21550.2	+	ATG	2241	2316	75	11468523	11468598	dORF
Chr3	AT3G01150.2	+	ATG	1575	1650	75	54381	54456	dORF
Chr2	AT2G30580.3	+	ATG	1886	1961	75	13030194	13030269	dORF
Chr4	AT4G04955.2	-	ATG	1541	1616	75	2522141	2522216	dORF
Chr5	AT5G01260.1	+	ATG	1704	1779	75	107186	107261	dORF
Chr3	AT3G52700.2	-	ATG	725	800	75	19532217	19532292	dORF
Chr1	AT1G05670.2	-	ATG	2940	3015	75	1697789	1697979	dORF
Chr4	AT4G30670.1	-	ATG	621	696	75	14957384	14957459	dORF
Chr3	AT3G01150.3	+	ATG	1426	1501	75	54381	54456	dORF
Chr2	AT2G38780.5	+	ATG	2838	2913	75	16215250	16215325	dORF
Chr3	AT3G51895.1	-	ATG	2211	2286	75	19251310	19251385	dORF
Chr2	AT2G30580.3	+	ATG	2114	2189	75	13030422	13030497	dORF
Chr5	AT5G28080.2	-	ATG	146	221	75	10092500	10092575	uORF
Chr4	AT4G14400.2	+	ATG	2099	2174	75	8298430	8298505	dORF
Chr4	AT4G14400.3	+	ATG	2163	2238	75	8298430	8298505	dORF
Chr1	AT1G24800.1	+	ATG	1950	2025	75	8771460	8771535	dORF
Chr3	AT3G19950.2	+	ATG	1791	1866	75	6944413	6944488	dORF
Chr1	AT1G20880.1	-	ATG	1708	1783	75	7262467	7262542	dORF
Chr3	AT3G08990.1	+	ATG	749	824	75	2744713	2744788	dORF
Chr1	AT1G17940.5	-	ATG	1901	1976	75	6169447	6169522	dORF
Chr1	AT1G25150.1	+	ATG	1676	1751	75	8822746	8822821	dORF
Chr2	AT2G30580.1	+	ATG	1855	1930	75	13030422	13030497	dORF
Chr1	AT1G17940.4	-	ATG	1563	1638	75	6169447	6169522	dORF
Chr1	AT1G16290.2	-	ATG	13	88	75	5573870	5573945	uORF
Chr3	AT3G59110.1	+	ATG	2144	2219	75	21857852	21857927	dORF
Chr4	AT4G31580.2	+	ATG	770	845	75	15308149	15308224	dORF
Chr1	AT1G17940.3	-	ATG	1684	1759	75	6169447	6169522	dORF
Chr3	AT3G08990.2	+	ATG	581	656	75	2744713	2744788	dORF
Chr2	AT2G38780.4	+	ATG	2577	2652	75	16215250	16215325	dORF
Chr5	AT5G54430.1	-	ATG	1245	1320	75	22097039	22097114	dORF
Chr1	AT1G17940.6	-	ATG	1526	1601	75	6169447	6169522	dORF
Chr3	AT3G61400.1	+	ATG	1328	1403	75	22720502	22720577	dORF
Chr1	AT1G76220.1	-	ATG	11	86	75	28598334	28598409	uORF
Chr4	AT4G29380.1	+	ATG	5154	5229	75	14465187	14465262	dORF
Chr5	AT5G25350.1	-	ATG	170	245	75	8797104	8797179	uORF
Chr1	AT1G17960.1	-	ATG	1492	1567	75	6180893	6180968	dORF
Chr4	AT4G24820.1	-	ATG	1405	1480	75	12790284	12790359	dORF
Chr5	AT5G57440.1	-	ATG	1150	1225	75	23271136	23271211	dORF
Chr5	AT5G54430.1	-	ATG	1083	1158	75	22097201	22097276	dORF
Chr3	AT3G08980.5	+	ATG	737	812	75	2742374	2742449	dORF
Chr2	AT2G30580.2	+	ATG	1727	1802	75	13030422	13030497	dORF
Chr5	AT5G02080.3	+	ATG	1151	1226	75	411649	411724	dORF
Chr4	AT4G38680.1	-	ATG	1128	1203	75	18071979	18072054	dORF
Chr1	AT1G15625.1	+	ATG	781	856	75	5375713	5375788	dORF
Chr1	AT1G05620.1	+	ATG	1413	1488	75	1681566	1681641	dORF
Chr5	AT5G57780.1	-	ATG	748	823	75	23405429	23405504	dORF
Chr5	AT5G18720.1	+	ATG	382	457	75	6244771	6244846	uORF
Chr3	AT3G56860.8	-	ATG	2622	2697	75	21048958	21049033	dORF
Chr1	AT1G27340.1	+	ATG	64	139	75	9495407	9495482	uORF
Chr1	AT1G05620.2	+	ATG	1151	1226	75	1681566	1681641	dORF
Chr1	AT1G04520.1	+	ATG	1434	1509	75	1233897	1233972	dORF
Chr1	AT1G23040.3	+	ATG	508	583	75	8165466	8166500	dORF
Chr2	AT2G07706.1	-	ATG	1724	1799	75	3382181	3382256	dORF
Chr3	AT3G55890.1	+	ATG	955	1030	75	20742159	20742234	dORF
Chr2	AT2G02050.1	+	ATG	444	519	75	491778	491853	dORF
