tid,boss,start_codon_x,start_codon_y,ORF_range_x,ORF_type_x,start_rprofile_x,ORF_range_y,ORF_type_y,start_rprofile_y,tab,odds_ratio,statistical test,result
ENST00000344861.9,uORF,ATG,ATG,"[301, 322]",uORF,"[92.0, 0.0, 0.0]","[340, 1378]",mORF,"[4.0, 0.0, 0.0]","[array([[ 96,   0,   0],
       [779, 103,  27]]), array([[ 96,   1],
       [779, 130]])]",16.001646004930006,ChiSquare,"ChiSquareResult(statistic=28.059096307170783, adjusted_pvalue=2.7590363677671116e-06, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 3.97104086, -3.48138496, -1.71178478],
       [-3.97104086,  3.48138496,  1.71178478]]), adjusted_posthoc_pvalues=[0.0002500595097560932, 0.0002500595097560932])"
ENST00000345093.9,uORF,ATG,ATG,"[252, 318]",uORF,"[1.0, 0.0, 0.0]","[371, 1325]",mORF,"[3.0, 0.0, 0.0]","[array([[155,   0,   4],
       [631, 127,  50]]), array([[155,   4],
       [631, 177]])]",10.854840966481401,ChiSquare,"ChiSquareResult(statistic=55.36415280123137, adjusted_pvalue=5.706318833130374e-12, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 5.72993369, -5.36374764, -1.84346401],
       [-5.72993369,  5.36374764,  1.84346401]]), adjusted_posthoc_pvalues=[5.806049733884428e-08, 5.806049733884428e-08])"
ENST00000345356.10,uORF,ATG,ATG,"[83, 95]",uORF,"[144.471, 0.0, 0.0]","[110, 5810]",mORF,"[0.704734, 0.0, 0.0]","[array([[ 167,    4,    1],
       [6113,  532,  687]]), array([[ 167,    6],
       [6113, 1220]])]",5.5541134053806305,ChiSquare,"ChiSquareResult(statistic=35.66687083945857, adjusted_pvalue=7.455422443409513e-08, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.81356251, -2.48174568, -3.94799979],
       [-4.81356251,  2.48174568,  3.94799979]]), adjusted_posthoc_pvalues=[6.373931807391305e-06, 6.373931807391305e-06])"
ENST00000347048.8,oORF,ATG,ATG,"[12, 63]",oORF,"[43.0, 18.0, 13.0]","[192, 507]",mORF,"[43.0, 3.80614, 0.0]","[array([[ 331,   75,   14],
       [1452,  309,  253]]), array([[ 331,   89],
       [1452,  562]])]",1.4392834804383299,ChiSquare,"ChiSquareResult(statistic=38.6830162926837, adjusted_pvalue=1.751119916366632e-08, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 2.82775774,  1.28597006, -5.50518126],
       [-2.82775774, -1.28597006,  5.50518126]]), adjusted_posthoc_pvalues=[0.010923313962181927, 0.010923313962181927])"
ENST00000347048.8,dORF,ATG,ATG,"[643, 670]",dORF,"[5.0, 0.0, 0.0]","[192, 507]",mORF,"[43.0, 3.80614, 0.0]","[array([[  34,    0,    4],
       [1452,  309,  253]]), array([[  34,    4],
       [1452,  562]])]",3.288546698868498,ChiSquare,"ChiSquareResult(statistic=13.130133401473017, adjusted_pvalue=0.002872410429274887, adjusted_bootstrap_pvalue=0.01878402903811252, adjusted_residuals=array([[ 2.37465853, -2.61987934, -0.37560885],
       [-2.37465853,  2.61987934,  0.37560885]]), adjusted_posthoc_pvalues=[0.03455940196518755, 0.03455940196518755])"
ENST00000347048.8,dORF,ATG,ATG,"[913, 925]",dORF,"[77.0, 9.0, 0.0]","[192, 507]",mORF,"[43.0, 3.80614, 0.0]","[array([[  85,    9,    1],
       [1452,  309,  253]]), array([[  85,   10],
       [1452,  562]])]",3.2885648104481717,ChiSquare,"ChiSquareResult(statistic=22.342705769913856, adjusted_pvalue=4.091611957972857e-05, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 3.72308932, -1.56216349, -3.36817754],
       [-3.72308932,  1.56216349,  3.36817754]]), adjusted_posthoc_pvalues=[0.0006277942780650638, 0.0006277942780650638])"
ENST00000348581.9,uORF,ATG,ATG,"[234, 294]",uORF,"[101.0, 0.0, 0.0]","[314, 2855]",mORF,"[2.0, 0.0, 0.0]","[array([[ 109,    0,    1],
       [1594,  150,  104]]), array([[ 109,    1],
       [1594,  254]])]",17.35875924432063,ChiSquare,"ChiSquareResult(statistic=25.718599690912654, adjusted_pvalue=8.35779760043236e-06, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 3.88587632, -3.10955412, -2.1342035 ],
       [-3.88587632,  3.10955412,  2.1342035 ]]), adjusted_posthoc_pvalues=[0.00034436306478971866, 0.00034436306478971866])"
ENST00000349780.9,uORF,ATG,ATG,"[28, 49]",uORF,"[0.0, 0.0, 0.0]","[189, 5871]",mORF,"[9.0, 1.0, 5.0]","[array([[  53,    0,    1],
       [3254,  380,  310]]), array([[  53,    1],
       [3254,  690]])]",11.235393704866649,ChiSquare,"ChiSquareResult(statistic=15.386508871346805, adjusted_pvalue=0.0010310243773992036, adjusted_bootstrap_pvalue=0.009037328094302554, adjusted_residuals=array([[ 3.01962348, -2.39776899, -1.63724446],
       [-3.01962348,  2.39776899,  1.63724446]]), adjusted_posthoc_pvalues=[0.006259192787693915, 0.006259192787693915])"
ENST00000353107.8,dORF,ATG,ATG,"[279, 333]",dORF,"[0.0, 0.0, 0.0]","[83, 260]",mORF,"[945.0, 19.0, 106.0]","[array([[  72,    4,    0],
       [5028,  195,  416]]), array([[  72,    4],
       [5028,  611]])]",2.1871286830301107,ChiSquare,"ChiSquareResult(statistic=12.00115783566154, adjusted_pvalue=0.004820499556418897, adjusted_bootstrap_pvalue=0.03166953528399311, adjusted_residuals=array([[ 1.55708367,  0.85266428, -2.45902855],
       [-1.55708367, -0.85266428,  2.45902855]]), adjusted_posthoc_pvalues=[0.1772033106940862, 0.1772033106940862])"
ENST00000353331.8,uORF,ATG,ATG,"[80, 110]",uORF,"[304.0, 0.0, 6.0]","[253, 2863]",mORF,"[0.0, 0.0, 0.0]","[array([[ 379,    0,    7],
       [6205,  277,  565]]), array([[ 379,    7],
       [6205,  842]])]",7.346029306435891,ChiSquare,"ChiSquareResult(statistic=59.76028679983979, adjusted_pvalue=6.834678429485759e-13, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 6.095334  , -3.96988843, -4.45314303],
       [-6.095334  ,  3.96988843,  4.45314303]]), adjusted_posthoc_pvalues=[7.238649334133139e-09, 7.238649334133139e-09])"
ENST00000354503.10,uORF,ATG,ATG,"[236, 257]",uORF,"[2179.0, 31.0, 36.0]","[330, 987]",mORF,"[1033.0, 4.0, 15.0]","[array([[2304,   33,   40],
       [7090,  476,  422]]), array([[2304,   73],
       [7090,  898]])]",3.997135096437153,ChiSquare,"ChiSquareResult(statistic=179.57764644528487, adjusted_pvalue=2.2821133002888217e-38, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 12.00179176,  -9.05285288,  -7.46676001],
       [-12.00179176,   9.05285288,   7.46676001]]), adjusted_posthoc_pvalues=[8.98516784404751e-32, 8.98516784404751e-32])"
ENST00000355460.6,uORF,ATG,ATG,"[454, 481]",uORF,"[1.0, 0.0, 0.0]","[1414, 2527]",mORF,"[183.0, 3.0, 6.0]","[array([[ 146,    1,    0],
       [2878,  273,  285]]), array([[ 146,    1],
       [2878,  558]])]",28.29775713046872,ChiSquare,"ChiSquareResult(statistic=43.75030856634197, adjusted_pvalue=1.5262422881951545e-09, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 5.0910651 , -3.24579724, -3.63959113],
       [-5.0910651 ,  3.24579724,  3.63959113]]), adjusted_posthoc_pvalues=[1.6644975736826432e-06, 1.6644975736826432e-06])"
ENST00000355693.5,dORF,ATG,ATG,"[396, 501]",dORF,"[56.2979, 0.0, 0.0]","[106, 370]",mORF,"[571.022, 16.9787, 0.0]","[array([[  67,    0,    0],
       [2793,  344,  148]]), array([[  67,    1],
       [2793,  493]])]",11.822542517418695,ChiSquare,"ChiSquareResult(statistic=21.50433398774713, adjusted_pvalue=6.076255444139488e-05, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 3.42942456, -2.79616004, -1.77707732],
       [-3.42942456,  2.79616004,  1.77707732]]), adjusted_posthoc_pvalues=[0.0017324830152553952, 0.0017324830152553952])"
ENST00000355703.4,uORF,ATG,ATG,"[310, 349]",uORF,"[0.0, 0.0, 0.0]","[536, 6641]",mORF,"[0.0, 0.0, 0.0]","[array([[ 116,    0,    0],
       [1017,  164,   55]]), array([[ 116,    1],
       [1017,  219]])]",24.9561232592532,ChiSquare,"ChiSquareResult(statistic=43.05179473753027, adjusted_pvalue=2.1252383890379915e-09, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.95239421, -4.18525389, -2.31963398],
       [-4.95239421,  4.18525389,  2.31963398]]), adjusted_posthoc_pvalues=[3.280225498852567e-06, 3.280225498852567e-06])"
ENST00000355801.4,dORF,ATG,ATG,"[375, 408]",dORF,"[43.6058, 0.889914, 0.0]","[36, 333]",mORF,"[11.5689, 0.0, 0.0]","[array([[  64,    0,    0],
       [1147,  178,  294]]), array([[  64,    0],
       [1147,  473]])]",inf,ChiSquare,"ChiSquareResult(statistic=43.107165436782, adjusted_pvalue=2.0714785211850363e-09, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 5.09222457, -2.80511307, -3.7525904 ],
       [-5.09222457,  2.80511307,  3.7525904 ]]), adjusted_posthoc_pvalues=[1.6577171803645777e-06, 1.6577171803645777e-06])"
ENST00000355938.9,uORF,ATG,ATG,"[9, 54]",uORF,"[0.0, 0.0, 0.0]","[85, 496]",mORF,"[85.2196, 9.63254, 5.77952]","[array([[ 445,    2,    0],
       [1767,  328,  254]]), array([[ 445,    2],
       [1767,  583]])]",73.3705591714676,ChiSquare,"ChiSquareResult(statistic=212.0580802910934, adjusted_pvalue=2.5434064038458115e-45, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 11.5981958 ,  -8.11815408,  -7.29138318],
       [-11.5981958 ,   8.11815408,   7.29138318]]), adjusted_posthoc_pvalues=[9.979088714863173e-30, 9.979088714863173e-30])"
ENST00000356321.4,uORF,ATG,ATG,"[313, 340]",uORF,"[64.0, 2.0, 0.0]","[345, 2421]",mORF,"[0.0, 0.0, 0.0]","[array([[ 142,    2,    1],
       [1518,   67,  142]]), array([[ 142,    3],
       [1518,  209]])]",6.513406914195255,ChiSquare,"ChiSquareResult(statistic=20.496495546506825, adjusted_pvalue=9.744601901394605e-05, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 3.66175735, -1.53477264, -3.27995588],
       [-3.66175735,  1.53477264,  3.27995588]]), adjusted_posthoc_pvalues=[0.0007838495614821097, 0.0007838495614821097])"
ENST00000356648.5,dORF,ATG,ATG,"[932, 941]",dORF,"[236.0, 2.0, 0.0]","[519, 873]",mORF,"[0.0, 0.0, 0.0]","[array([[ 239,    3,    1],
       [1547,  103,  115]]), array([[ 239,    4],
       [1547,  218]])]",8.415225140936515,ChiSquare,"ChiSquareResult(statistic=37.00450579682258, adjusted_pvalue=3.9183590975878395e-08, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.98923865, -3.00720682, -3.82372318],
       [-4.98923865,  3.00720682,  3.82372318]]), adjusted_posthoc_pvalues=[2.739111260011876e-06, 2.739111260011876e-06])"
ENST00000357681.10,uORF,ATG,ATG,"[329, 359]",uORF,"[15.0, 3.0, 0.0]","[852, 4470]",mORF,"[78.0, 2.0, 0.0]","[array([[  78,    3,    0],
       [3052,   75,  395]]), array([[  78,    3],
       [3052,  470]])]",4.002990938293219,ChiSquare,"ChiSquareResult(statistic=19.531073951559602, adjusted_pvalue=0.00015226143451568482, adjusted_bootstrap_pvalue=0.0024390243902439024, adjusted_residuals=array([[ 2.54031789,  0.96252305, -3.19419432],
       [-2.54031789, -0.96252305,  3.19419432]]), adjusted_posthoc_pvalues=[0.02332683486688734, 0.02332683486688734])"
ENST00000357783.6,uORF,ATG,ATG,"[350, 410]",uORF,"[6.0, 0.0, 0.0]","[599, 2513]",mORF,"[2.0, 0.0, 0.0]","[array([[ 75,   1,   0],
       [266,  37,  46]]), array([[ 75,   1],
       [266,  83]])]",23.32069768389,ChiSquare,"ChiSquareResult(statistic=30.61490535113051, adjusted_pvalue=8.290887407382662e-07, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.45688582, -2.57094086, -3.35156664],
       [-4.45688582,  2.57094086,  3.35156664]]), adjusted_posthoc_pvalues=[3.275092316270512e-05, 3.275092316270512e-05])"
ENST00000358157.3,uORF,ATG,ATG,"[313, 355]",uORF,"[12.0, 0.0, 0.0]","[375, 1512]",mORF,"[0.0, 0.0, 0.0]","[array([[ 48,   0,   0],
       [757, 106,  61]]), array([[ 48,   1],
       [757, 167]])]",10.576861085119463,ChiSquare,"ChiSquareResult(statistic=18.607674527509815, adjusted_pvalue=0.00023222881938730886, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 3.23651826, -2.48606084, -1.83875342],
       [-3.23651826,  2.48606084,  1.83875342]]), adjusted_posthoc_pvalues=[0.003235979304844147, 0.003235979304844147])"
ENST00000358171.8,dORF,ATG,ATG,"[1411, 1564]",dORF,"[0.0, 0.0, 0.0]","[101, 1358]",mORF,"[986.0, 229.0, 80.0]","[array([[  101,     0,     0],
       [56978,  2678,  4695]]), array([[  101,     1],
       [56978,  7373]])]",13.069273243050748,ChiSquare,"ChiSquareResult(statistic=24.560333629859077, adjusted_pvalue=1.4469808703640884e-05, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 3.6148075 , -2.09413011, -2.81919191],
       [-3.6148075 ,  2.09413011,  2.81919191]]), adjusted_posthoc_pvalues=[0.0009180783510003426, 0.0009180783510003426])"
ENST00000358689.9,uORF,ATG,ATG,"[39, 102]",uORF,"[61.0, 1.0, 0.0]","[188, 2039]",mORF,"[0.0, 0.0, 0.0]","[array([[ 61,   1,   0],
       [526,  12,  86]]), array([[ 61,   1],
       [526,  98]])]",11.345890982427498,ChiSquare,"ChiSquareResult(statistic=17.577206816003713, adjusted_pvalue=0.0003762443266183061, adjusted_bootstrap_pvalue=0.0024390243902439024, adjusted_residuals=array([[ 3.01157108, -0.17083465, -3.12564181],
       [-3.01157108,  0.17083465,  3.12564181]]), adjusted_posthoc_pvalues=[0.00639325095009349, 0.00639325095009349])"
ENST00000358731.9,uORF,ATG,ATG,"[36, 99]",uORF,"[10.0, 0.0, 0.0]","[227, 8102]",mORF,"[0.0, 0.0, 0.0]","[array([[  39,    0,    0],
       [1066,   25,  165]]), array([[  39,    1],
       [1066,  190]])]",6.94581311290074,ChiSquare,"ChiSquareResult(statistic=12.582365703339335, adjusted_pvalue=0.0037019156188935255, adjusted_bootstrap_pvalue=0.03333333333333333, adjusted_residuals=array([[ 2.62946884, -0.88969369, -2.42312109],
       [-2.62946884,  0.88969369,  2.42312109]]), adjusted_posthoc_pvalues=[0.018468755419259825, 0.018468755419259825])"
ENST00000359062.4,uORF,ATG,ATG,"[92, 203]",uORF,"[153.0, 5.0, 0.0]","[748, 4174]",mORF,"[0.0, 0.0, 0.0]","[array([[  260,     7,    14],
       [10545,   581,  1122]]), array([[  260,    21],
       [10545,  1703]])]",1.9994167120997772,ChiSquare,"ChiSquareResult(statistic=11.170810153438067, adjusted_pvalue=0.007056523220307037, adjusted_bootstrap_pvalue=0.04893617021276596, adjusted_residuals=array([[ 3.09415122, -1.76524593, -2.41186685],
       [-3.09415122,  1.76524593,  2.41186685]]), adjusted_posthoc_pvalues=[0.004999634082008459, 0.004999634082008459])"
ENST00000360467.7,uORF,ATG,ATG,"[208, 232]",uORF,"[98.0, 0.0, 0.0]","[289, 5428]",mORF,"[73.0, 0.0, 0.0]","[array([[  223,     5,     5],
       [28159,  2229,  2097]]), array([[  223,    10],
       [28159,  4326]])]",3.425813565222033,ChiSquare,"ChiSquareResult(statistic=21.41964254523418, adjusted_pvalue=6.323470923164551e-05, adjusted_bootstrap_pvalue=0.0024390243902439024, adjusted_residuals=array([[ 4.04852863, -2.84368772, -2.6732243 ],
       [-4.04852863,  2.84368772,  2.6732243 ]]), adjusted_posthoc_pvalues=[0.00018432893294083666, 0.00018432893294083666])"
ENST00000360541.10,uORF,ATG,ATG,"[32, 140]",uORF,"[0.0, 0.0, 0.0]","[158, 1472]",mORF,"[6.5164, 0.620609, 5.89579]","[array([[ 125,    4,    2],
       [7243,  317,  789]]), array([[ 125,    7],
       [7243, 1107]])]",2.729011592066937,ChiSquare,"ChiSquareResult(statistic=14.615245884658478, adjusted_pvalue=0.0014671171718160564, adjusted_bootstrap_pvalue=0.01501865671641791, adjusted_residuals=array([[ 2.91601351, -0.44240296, -3.09417998],
       [-2.91601351,  0.44240296,  3.09417998]]), adjusted_posthoc_pvalues=[0.008511804144616266, 0.008511804144616266])"
ENST00000360586.8,dORF,ATG,ATG,"[927, 963]",dORF,"[0.0, 0.0, 0.0]","[88, 3478]",mORF,"[1.0, 1.0, 0.0]","[array([[ 100,    3,    0],
       [2048,   92,  244]]), array([[ 100,    3],
       [2048,  336]])]",5.46665348212769,ChiSquare,"ChiSquareResult(statistic=22.268567140646358, adjusted_pvalue=4.224767298059515e-05, adjusted_bootstrap_pvalue=0.0024390243902439024, adjusted_residuals=array([[ 3.23807149, -0.49063654, -3.41887841],
       [-3.23807149,  0.49063654,  3.41887841]]), adjusted_posthoc_pvalues=[0.0032221593942005906, 0.0032221593942005906])"
ENST00000360820.7,uORF,ATG,ATG,"[302, 326]",uORF,"[53.0, 0.0, 0.0]","[644, 3434]",mORF,"[1.0, 0.0, 0.0]","[array([[ 201,    0,    0],
       [1806,   30,  122]]), array([[ 201,    1],
       [1806,  152]])]",16.90824001145914,ChiSquare,"ChiSquareResult(statistic=30.863322786584803, adjusted_pvalue=7.369716078745286e-07, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.09700141, -1.76722075, -3.64336269],
       [-4.09700141,  1.76722075,  3.64336269]]), adjusted_posthoc_pvalues=[0.00015041149956318756, 0.00015041149956318756])"
ENST00000360982.2,uORF,ATG,ATG,"[630, 648]",uORF,"[0.0, 0.0, 2.0]","[759, 4164]",mORF,"[0.0, 13.0, 0.0]","[array([[ 102,    0,    2],
       [5809,  312,  641]]), array([[ 102,    2],
       [5809,  953]])]",8.365603914736207,ChiSquare,"ChiSquareResult(statistic=20.452140796022107, adjusted_pvalue=9.95122240488655e-05, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 3.55941281, -2.24210044, -2.62490633],
       [-3.55941281,  2.24210044,  2.62490633]]), adjusted_posthoc_pvalues=[0.0011131188471526735, 0.0011131188471526735])"
ENST00000361059.7,uORF,ATG,ATG,"[90, 99]",uORF,"[312.0, 0.0, 3.0]","[427, 2971]",mORF,"[20.0, 6.0, 8.0]","[array([[  464,    11,     3],
       [11762,   702,   889]]), array([[  464,    14],
       [11762,  1591]])]",4.482820719354356,ChiSquare,"ChiSquareResult(statistic=56.462374262854674, adjusted_pvalue=3.35653517171221e-12, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 6.02725452, -2.87180267, -5.27374787],
       [-6.02725452,  2.87180267,  5.27374787]]), adjusted_posthoc_pvalues=[1.0744174538852277e-08, 1.0744174538852277e-08])"
ENST00000361377.8,oORF,ATG,ATG,"[334, 484]",oORF,"[0.0, 0.0, 0.0]","[42, 309]",mORF,"[0.0, 0.0, 0.0]","[array([[  38,    2,    4],
       [1113,  420,   78]]), array([[  38,    6],
       [1113,  498]])]",2.83238134181996,ChiSquare,"ChiSquareResult(statistic=14.712787924797647, adjusted_pvalue=0.001402619426858943, adjusted_bootstrap_pvalue=0.011036468330134358, adjusted_residuals=array([[ 2.4567797 , -3.23209961,  1.28147038],
       [-2.4567797 ,  3.23209961, -1.28147038]]), adjusted_posthoc_pvalues=[0.028737418346445352, 0.028737418346445352])"
ENST00000366647.9,uORF,ATG,ATG,"[14, 128]",uORF,"[126.0, 0.0, 0.0]","[167, 2210]",mORF,"[0.0, 0.0, 0.0]","[array([[ 629,    0,    7],
       [1386,   44,   78]]), array([[ 629,    7],
       [1386,  122]])]",7.904862083403688,ChiSquare,"ChiSquareResult(statistic=56.815388987119135, adjusted_pvalue=2.8360510370373144e-12, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 6.21668517, -4.35268229, -4.41355768],
       [-6.21668517,  4.35268229,  4.41355768]]), adjusted_posthoc_pvalues=[3.496599852616881e-09, 3.496599852616881e-09])"
ENST00000366835.8,uORF,ATG,ATG,"[132, 219]",uORF,"[78.0, 0.0, 0.0]","[282, 2706]",mORF,"[54.0, 0.0, 0.0]","[array([[202,   0,   7],
       [615,   4, 101]]), array([[202,   7],
       [615, 105]])]",4.921096880005808,ChiSquare,"ChiSquareResult(statistic=24.834573676227887, adjusted_pvalue=1.2736535342466108e-05, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.39100166, -1.07987598, -4.24007814],
       [-4.39100166,  1.07987598,  4.24007814]]), adjusted_posthoc_pvalues=[4.3688259726924164e-05, 4.3688259726924164e-05])"
ENST00000367034.5,uORF,ATG,ATG,"[47, 83]",uORF,"[113.0, 23.0, 0.0]","[121, 664]",mORF,"[35.0, 0.0, 2.0]","[array([[ 404,   23,    5],
       [2869, 1363,  302]]), array([[ 404,   28],
       [2869, 1665]])]",8.37115537641048,ChiSquare,"ChiSquareResult(statistic=203.55375230580367, adjusted_pvalue=1.6636918336175274e-43, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 12.67014273, -10.95271671,  -4.53836866],
       [-12.67014273,  10.95271671,   4.53836866]]), adjusted_posthoc_pvalues=[2.520006964418293e-35, 2.520006964418293e-35])"
ENST00000367123.8,uORF,ATG,ATG,"[389, 437]",uORF,"[755.023, 11.8973, 4.5759]","[692, 2072]",mORF,"[38.4375, 0.0, 0.0]","[array([[ 774,   12,    7],
       [2368,   71,  226]]), array([[ 774,   20],
       [2368,  298]])]",4.868702318086418,ChiSquare,"ChiSquareResult(statistic=84.3019937387493, adjusted_pvalue=4.603472314918152e-18, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 7.50558744, -1.85895338, -7.49255515],
       [-7.50558744,  1.85895338,  7.49255515]]), adjusted_posthoc_pvalues=[5.717625356594415e-13, 5.717625356594415e-13])"
ENST00000367123.8,uORF,ATG,ATG,"[511, 526]",uORF,"[125.38, 0.0, 0.0]","[692, 2072]",mORF,"[38.4375, 0.0, 0.0]","[array([[ 126,    0,    0],
       [2368,   71,  226]]), array([[ 126,    0],
       [2368,  298]])]",inf,ChiSquare,"ChiSquareResult(statistic=29.052852901160016, adjusted_pvalue=1.7195532020270132e-06, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 3.9641181 , -1.85592878, -3.40978597],
       [-3.9641181 ,  1.85592878,  3.40978597]]), adjusted_posthoc_pvalues=[0.0002555594136061062, 0.0002555594136061062])"
ENST00000367242.4,oORF,ATG,ATG,"[30, 117]",oORF,"[21.0, 2.0, 0.0]","[92, 1223]",mORF,"[0.0, 0.0, 0.0]","[array([[118,  28,   1],
       [381,  28,  74]]), array([[118,  29],
       [381, 102]])]",1.0891833913503584,ChiSquare,"ChiSquareResult(statistic=50.38344868597916, adjusted_pvalue=6.384853142964066e-11, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 0.36363801,  4.94294059, -4.79938304],
       [-0.36363801, -4.94294059,  4.79938304]]), adjusted_posthoc_pvalues=[0.7765653833577915, 0.7765653833577915])"
